profile_id,first_name,last_name,gender,ethnicity,name_ID,provider,model,total_tokens,num_nouns,num_verbs,num_adjectives,num_adverbs,num_pronouns,num_numerals,num_other,nouns_per_1k,verbs_per_1k,adjectives_per_1k,adverbs_per_1k,pronouns_per_1k,numerals_per_1k,other_per_1k
2147,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,286,112,4,19,7,4,12,128,391.6083916083916,13.986013986013987,66.43356643356644,24.475524475524477,13.986013986013987,41.95804195804196,447.5524475524476
2168,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,474,138,14,26,15,9,7,265,291.1392405063291,29.535864978902953,54.85232067510549,31.645569620253163,18.9873417721519,14.767932489451477,559.0717299578059
2173,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,350,123,12,30,6,5,11,163,351.42857142857144,34.285714285714285,85.71428571428572,17.142857142857142,14.285714285714286,31.42857142857143,465.7142857142857
221,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,380,132,10,26,5,3,5,199,347.3684210526316,26.315789473684212,68.42105263157896,13.157894736842106,7.894736842105264,13.157894736842106,523.6842105263158
2566,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,494,162,13,42,5,12,8,252,327.93522267206475,26.315789473684212,85.02024291497976,10.121457489878543,24.291497975708502,16.194331983805668,510.12145748987854
2589,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,397,136,9,24,5,6,7,210,342.56926952141055,22.670025188916874,60.45340050377833,12.594458438287152,15.113350125944583,17.632241813602015,528.9672544080604
2660,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,317,102,8,35,9,4,3,156,321.7665615141956,25.236593059936908,110.41009463722398,28.391167192429023,12.618296529968454,9.46372239747634,492.1135646687697
2793,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,328,93,7,12,7,4,1,204,283.5365853658537,21.34146341463415,36.58536585365854,21.34146341463415,12.195121951219512,3.048780487804878,621.9512195121952
2795,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,610,226,15,26,4,14,15,310,370.4918032786885,24.59016393442623,42.622950819672134,6.557377049180328,22.950819672131146,24.59016393442623,508.1967213114754
2860,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,364,135,8,30,13,8,10,160,370.8791208791209,21.978021978021978,82.41758241758242,35.714285714285715,21.978021978021978,27.472527472527474,439.5604395604396
2927,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,357,103,15,24,19,15,1,180,288.51540616246496,42.016806722689076,67.22689075630251,53.22128851540616,42.016806722689076,2.8011204481792715,504.2016806722689
307,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,332,118,10,22,4,7,1,170,355.421686746988,30.120481927710845,66.26506024096386,12.048192771084338,21.084337349397593,3.0120481927710845,512.0481927710844
3131,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,376,120,12,22,14,11,5,192,319.1489361702128,31.914893617021278,58.51063829787234,37.234042553191486,29.25531914893617,13.297872340425531,510.63829787234044
377,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,470,139,20,29,24,13,2,243,295.74468085106383,42.5531914893617,61.702127659574465,51.06382978723404,27.659574468085104,4.25531914893617,517.0212765957447
465,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,419,160,10,28,5,5,7,204,381.86157517899755,23.866348448687347,66.82577565632458,11.933174224343674,11.933174224343674,16.706443914081145,486.8735083532219
528,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,379,116,14,29,8,14,8,190,306.06860158311343,36.93931398416886,76.51715039577836,21.108179419525065,36.93931398416886,21.108179419525065,501.3192612137203
571,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,531,157,16,25,14,10,18,291,295.668549905838,30.131826741996232,47.080979284369114,26.365348399246702,18.832391713747644,33.89830508474576,548.0225988700564
6,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,222,70,7,18,4,5,3,115,315.31531531531533,31.531531531531535,81.08108108108108,18.01801801801802,22.52252252252252,13.513513513513514,518.018018018018
762,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,457,142,12,25,13,9,0,256,310.7221006564551,26.258205689277897,54.70459518599562,28.44638949671772,19.693654266958422,0.0,560.1750547045951
778,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,394,145,9,18,6,7,0,209,368.02030456852793,22.84263959390863,45.68527918781726,15.228426395939087,17.766497461928935,0.0,530.4568527918782
930,Ahmet,Akay,male,turkish,38,qwen3-8b,Qwen/Qwen3-8B,485,129,10,35,15,8,16,272,265.97938144329896,20.618556701030926,72.16494845360825,30.92783505154639,16.49484536082474,32.98969072164948,560.8247422680412
1416,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,413,135,9,29,20,10,1,209,326.87651331719127,21.791767554479417,70.2179176755448,48.426150121065376,24.213075060532688,2.4213075060532687,506.05326876513317
1485,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,418,148,18,26,10,5,5,206,354.066985645933,43.0622009569378,62.20095693779904,23.923444976076556,11.961722488038278,11.961722488038278,492.82296650717706
1665,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,667,209,9,41,7,8,5,388,313.34332833583204,13.493253373313342,61.46926536731634,10.494752623688155,11.994002998500749,7.496251874062968,581.7091454272863
1737,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,374,132,9,24,8,7,6,188,352.94117647058823,24.06417112299465,64.1711229946524,21.390374331550802,18.716577540106954,16.0427807486631,502.67379679144386
176,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,357,116,10,25,7,4,0,195,324.9299719887955,28.011204481792717,70.02801120448179,19.6078431372549,11.204481792717086,0.0,546.218487394958
1871,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,253,94,4,24,2,4,2,123,371.54150197628456,15.810276679841897,94.86166007905138,7.905138339920948,15.810276679841897,7.905138339920948,486.1660079051383
1885,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,316,113,7,17,4,5,4,166,357.59493670886076,22.151898734177216,53.79746835443038,12.658227848101266,15.822784810126581,12.658227848101266,525.3164556962025
201,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,312,111,6,17,8,7,7,156,355.7692307692308,19.230769230769234,54.48717948717949,25.641025641025642,22.435897435897438,22.435897435897438,500.0
2100,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,308,100,5,14,6,4,10,169,324.67532467532465,16.233766233766232,45.45454545454545,19.48051948051948,12.987012987012987,32.467532467532465,548.7012987012987
2147,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,397,133,10,28,9,12,13,192,335.0125944584383,25.188916876574304,70.52896725440806,22.670025188916874,30.226700251889167,32.7455919395466,483.62720403022666
2168,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,318,109,13,24,10,5,10,147,342.7672955974843,40.88050314465409,75.47169811320755,31.446540880503147,15.723270440251573,31.446540880503147,462.26415094339626
2173,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,553,219,13,21,13,5,9,273,396.0216998191682,23.508137432188065,37.9746835443038,23.508137432188065,9.041591320072333,16.2748643761302,493.6708860759494
221,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,503,164,9,32,13,10,10,265,326.0437375745527,17.892644135188867,63.618290258449306,25.844930417495032,19.880715705765407,19.880715705765407,526.8389662027834
2566,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,336,114,11,24,6,6,3,172,339.2857142857143,32.73809523809524,71.42857142857143,17.857142857142858,17.857142857142858,8.928571428571429,511.9047619047619
2589,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,517,163,8,27,14,3,8,294,315.28046421663447,15.473887814313347,52.22437137330755,27.079303675048358,5.8027079303675055,15.473887814313347,568.6653771760155
2660,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,324,105,12,19,12,7,1,168,324.0740740740741,37.03703703703704,58.641975308641975,37.03703703703704,21.604938271604937,3.0864197530864197,518.5185185185185
2793,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,517,152,12,27,19,11,5,291,294.0038684719536,23.210831721470022,52.22437137330755,36.7504835589942,21.27659574468085,9.671179883945841,562.862669245648
2795,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,324,98,14,17,7,7,3,178,302.4691358024691,43.20987654320987,52.46913580246913,21.604938271604937,21.604938271604937,9.25925925925926,549.3827160493827
2860,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,340,117,9,25,9,8,7,165,344.11764705882354,26.47058823529412,73.52941176470588,26.47058823529412,23.529411764705884,20.58823529411765,485.29411764705884
2927,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,249,75,5,19,11,3,0,136,301.20481927710847,20.080321285140563,76.30522088353413,44.17670682730924,12.048192771084338,0.0,546.1847389558234
307,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,331,114,8,27,13,6,0,163,344.4108761329305,24.169184290030213,81.57099697885197,39.274924471299094,18.12688821752266,0.0,492.4471299093656
3131,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,326,110,8,22,5,6,1,174,337.4233128834356,24.539877300613497,67.48466257668711,15.337423312883436,18.404907975460123,3.067484662576687,533.7423312883436
377,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,444,163,15,27,11,8,2,218,367.1171171171171,33.78378378378378,60.810810810810814,24.774774774774777,18.01801801801802,4.504504504504505,490.990990990991
465,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,409,144,9,35,6,5,5,205,352.078239608802,22.004889975550125,85.57457212713938,14.66992665036675,12.224938875305625,12.224938875305625,501.2224938875306
528,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,263,75,9,30,8,5,6,130,285.171102661597,34.22053231939164,114.06844106463879,30.418250950570343,19.011406844106464,22.813688212927758,494.2965779467681
571,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,312,111,6,21,10,4,9,151,355.7692307692308,19.230769230769234,67.3076923076923,32.05128205128205,12.820512820512821,28.846153846153847,483.974358974359
6,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,294,91,12,22,8,10,6,145,309.5238095238095,40.816326530612244,74.82993197278911,27.210884353741495,34.01360544217687,20.408163265306122,493.1972789115646
762,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,335,129,6,17,4,6,0,173,385.0746268656717,17.910447761194032,50.746268656716424,11.940298507462687,17.910447761194032,0.0,516.4179104477612
778,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,240,83,5,11,12,4,0,125,345.83333333333337,20.833333333333336,45.833333333333336,50.0,16.666666666666668,0.0,520.8333333333334
930,Angelika,Kohl,female,german,19,qwen3-8b,Qwen/Qwen3-8B,362,97,7,26,9,3,4,216,267.9558011049724,19.337016574585636,71.8232044198895,24.861878453038674,8.287292817679559,11.049723756906078,596.6850828729282
1416,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,396,132,12,28,10,10,13,191,333.3333333333333,30.3030303030303,70.7070707070707,25.252525252525253,25.252525252525253,32.82828282828282,482.3232323232323
1485,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,285,105,10,15,8,9,1,137,368.4210526315789,35.08771929824561,52.63157894736842,28.07017543859649,31.57894736842105,3.508771929824561,480.7017543859649
1665,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,529,158,9,41,15,10,13,283,298.67674858223063,17.013232514177695,77.50472589792061,28.355387523629492,18.90359168241966,24.57466918714556,534.9716446124764
1737,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,337,127,6,19,6,4,4,171,376.85459940652817,17.80415430267062,56.37982195845697,17.80415430267062,11.869436201780415,11.869436201780415,507.4183976261127
176,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,432,136,15,34,11,6,2,228,314.81481481481484,34.72222222222222,78.70370370370371,25.462962962962962,13.88888888888889,4.62962962962963,527.7777777777778
1871,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,311,122,10,18,9,4,2,146,392.28295819935687,32.154340836012864,57.87781350482315,28.938906752411576,12.861736334405144,6.430868167202572,469.4533762057878
1885,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,423,147,17,37,7,15,8,192,347.5177304964539,40.18912529550827,87.47044917257682,16.548463356973993,35.46099290780142,18.912529550827422,453.90070921985813
201,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,407,138,9,23,7,8,7,215,339.066339066339,22.11302211302211,56.51105651105651,17.1990171990172,19.656019656019655,17.1990171990172,528.2555282555282
2100,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,278,103,7,24,7,4,0,133,370.50359712230215,25.179856115107913,86.33093525179856,25.179856115107913,14.388489208633093,0.0,478.41726618705036
2147,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,295,98,3,19,9,5,1,160,332.20338983050846,10.169491525423728,64.40677966101694,30.508474576271183,16.94915254237288,3.389830508474576,542.3728813559321
2168,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,200,67,8,12,6,3,0,104,335.0,40.0,60.0,30.0,15.0,0.0,520.0
2173,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,124,35,2,6,4,0,2,75,282.258064516129,16.129032258064516,48.38709677419355,32.25806451612903,0.0,16.129032258064516,604.8387096774194
221,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,542,182,15,28,11,11,5,290,335.79335793357933,27.67527675276753,51.66051660516605,20.29520295202952,20.29520295202952,9.22509225092251,535.0553505535056
2566,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,414,128,12,33,9,8,9,215,309.17874396135267,28.985507246376812,79.71014492753623,21.73913043478261,19.32367149758454,21.73913043478261,519.3236714975845
2589,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,339,106,10,12,6,6,1,198,312.6843657817109,29.49852507374631,35.39823008849557,17.699115044247787,17.699115044247787,2.949852507374631,584.070796460177
2660,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,368,127,10,33,8,7,2,181,345.10869565217394,27.17391304347826,89.67391304347827,21.73913043478261,19.02173913043478,5.434782608695652,491.84782608695656
2793,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,489,155,15,29,10,12,6,262,316.97341513292434,30.67484662576687,59.304703476482615,20.449897750511248,24.539877300613497,12.269938650306749,535.7873210633946
2795,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,237,79,6,18,6,4,1,123,333.3333333333333,25.31645569620253,75.9493670886076,25.31645569620253,16.877637130801688,4.219409282700422,518.9873417721519
2860,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,295,97,6,27,10,8,0,147,328.8135593220339,20.338983050847457,91.52542372881355,33.89830508474576,27.11864406779661,0.0,498.3050847457627
2927,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,493,167,13,24,13,10,7,259,338.7423935091278,26.369168356997974,48.6815415821501,26.369168356997974,20.28397565922921,14.198782961460447,525.3549695740365
307,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,391,127,11,30,8,10,13,192,324.8081841432225,28.13299232736573,76.72634271099744,20.460358056265985,25.575447570332482,33.248081841432224,491.0485933503836
3131,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,383,140,13,18,8,12,7,185,365.5352480417755,33.942558746736296,46.99738903394256,20.887728459530027,31.331592689295043,18.276762402088774,483.02872062663187
377,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,383,117,16,31,13,9,1,196,305.48302872062663,41.775456919060055,80.93994778067885,33.942558746736296,23.49869451697128,2.6109660574412534,511.74934725848567
465,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,377,142,12,20,9,4,11,179,376.657824933687,31.83023872679045,53.05039787798408,23.872679045092838,10.610079575596817,29.177718832891248,474.80106100795757
528,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,334,103,8,44,10,8,0,161,308.3832335329341,23.952095808383234,131.7365269461078,29.940119760479043,23.952095808383234,0.0,482.03592814371257
571,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,684,217,12,37,26,7,13,372,317.2514619883041,17.54385964912281,54.09356725146199,38.01169590643275,10.23391812865497,19.005847953216374,543.859649122807
6,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,242,78,7,16,8,4,5,124,322.31404958677683,28.92561983471074,66.11570247933884,33.05785123966942,16.52892561983471,20.661157024793386,512.396694214876
762,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,371,128,8,24,7,8,11,185,345.0134770889488,21.5633423180593,64.6900269541779,18.867924528301884,21.5633423180593,29.649595687331534,498.65229110512126
778,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,220,81,12,12,4,4,2,105,368.1818181818182,54.54545454545455,54.54545454545455,18.181818181818183,18.181818181818183,9.090909090909092,477.2727272727273
930,Britta,Kern,female,german,7,qwen3-8b,Qwen/Qwen3-8B,340,95,9,27,14,10,1,184,279.4117647058824,26.47058823529412,79.41176470588236,41.1764705882353,29.411764705882355,2.9411764705882355,541.1764705882354
1416,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,363,127,11,20,13,10,11,171,349.862258953168,30.3030303030303,55.09641873278237,35.81267217630854,27.548209366391184,30.3030303030303,471.07438016528926
1485,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,270,106,10,10,4,5,0,135,392.5925925925926,37.03703703703704,37.03703703703704,14.814814814814815,18.51851851851852,0.0,500.0
