profile_id,first_name,last_name,gender,ethnicity,name_ID,provider,model,total_tokens,num_nouns,num_verbs,num_adjectives,num_adverbs,num_pronouns,num_numerals,num_other,nouns_per_1k,verbs_per_1k,adjectives_per_1k,adverbs_per_1k,pronouns_per_1k,numerals_per_1k,other_per_1k
778,Kai,Lindner,male,german,6,openai,gpt-4o-mini,191,74,5,16,1,5,11,79,387.43455497382195,26.17801047120419,83.7696335078534,5.2356020942408374,26.17801047120419,57.59162303664921,413.6125654450262
930,Kai,Lindner,male,german,6,openai,gpt-4o-mini,269,95,6,21,9,3,6,129,353.1598513011152,22.304832713754646,78.06691449814126,33.45724907063197,11.152416356877323,22.304832713754646,479.5539033457249
1416,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,222,77,5,17,3,3,7,110,346.84684684684686,22.52252252252252,76.57657657657658,13.513513513513514,13.513513513513514,31.531531531531535,495.4954954954955
1485,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,241,82,6,20,5,3,7,118,340.2489626556017,24.89626556016598,82.98755186721992,20.74688796680498,12.44813278008299,29.045643153526974,489.62655601659753
1665,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,243,76,5,25,1,6,14,116,312.75720164609055,20.5761316872428,102.88065843621399,4.11522633744856,24.691358024691358,57.61316872427983,477.3662551440329
1737,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,196,72,5,15,8,3,6,87,367.3469387755102,25.51020408163265,76.53061224489795,40.816326530612244,15.306122448979592,30.612244897959183,443.87755102040813
176,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,234,81,5,19,3,4,5,117,346.15384615384613,21.367521367521366,81.19658119658119,12.820512820512821,17.094017094017094,21.367521367521366,500.0
1871,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,200,67,5,17,7,3,7,94,335.0,25.0,85.0,35.0,15.0,35.0,470.0
1885,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,202,78,5,22,1,8,10,78,386.13861386138615,24.752475247524753,108.91089108910892,4.9504950495049505,39.603960396039604,49.504950495049506,386.13861386138615
201,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,208,76,6,19,4,5,5,93,365.38461538461536,28.846153846153847,91.34615384615384,19.23076923076923,24.038461538461537,24.038461538461537,447.1153846153846
2100,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,235,85,4,20,4,4,7,111,361.70212765957444,17.02127659574468,85.1063829787234,17.02127659574468,17.02127659574468,29.78723404255319,472.3404255319149
2147,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,201,69,6,20,2,4,14,86,343.2835820895522,29.850746268656714,99.50248756218905,9.950248756218905,19.90049751243781,69.65174129353233,427.8606965174129
2168,Kübra,Ayyildiz,female,turkish,23,openai,gpt-4o-mini,257,91,9,20,1,4,4,128,354.0856031128405,35.019455252918284,77.82101167315174,3.8910505836575875,15.56420233463035,15.56420233463035,498.0544747081712
