profile_id,first_name,last_name,gender,ethnicity,name_ID,tokens,agentic_count,communal_count,agentic_per_1k,communal_per_1k,agentic_exact,communal_exact,error
571,Daniela,Kuhn,female,german,13,408.0,4.0,9.0,9.803921568627452,22.058823529411764,1.0,5.0,
6,Daniela,Kuhn,female,german,13,295.0,8.0,8.0,27.11864406779661,27.11864406779661,1.0,2.0,
762,Daniela,Kuhn,female,german,13,372.0,2.0,12.0,5.376344086021506,32.25806451612903,0.0,8.0,
778,Daniela,Kuhn,female,german,13,394.0,8.0,11.0,20.30456852791878,27.918781725888326,2.0,6.0,
930,Daniela,Kuhn,female,german,13,518.0,9.0,17.0,17.374517374517374,32.818532818532816,2.0,9.0,
1416,Dilek,Karakaya,female,turkish,33,415.0,9.0,8.0,21.686746987951807,19.27710843373494,5.0,5.0,
1485,Dilek,Karakaya,female,turkish,33,355.0,8.0,11.0,22.535211267605636,30.985915492957748,0.0,5.0,
1665,Dilek,Karakaya,female,turkish,33,541.0,16.0,16.0,29.57486136783734,29.57486136783734,1.0,10.0,
1737,Dilek,Karakaya,female,turkish,33,369.0,7.0,9.0,18.970189701897016,24.390243902439025,0.0,6.0,
176,Dilek,Karakaya,,,33,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 4870 (char 4869)"
1871,Dilek,Karakaya,female,turkish,33,400.0,8.0,14.0,20.0,35.0,1.0,7.0,
1885,Dilek,Karakaya,female,turkish,33,379.0,10.0,18.0,26.385224274406333,47.4934036939314,3.0,6.0,
201,Dilek,Karakaya,,,33,,,,,,,,JSON parse fail: 'float' object has no attribute 'replace'
2100,Dilek,Karakaya,female,turkish,33,387.0,9.0,21.0,23.25581395348837,54.263565891472865,1.0,10.0,
2147,Dilek,Karakaya,female,turkish,33,331.0,5.0,14.0,15.105740181268883,42.29607250755287,1.0,7.0,
2168,Dilek,Karakaya,female,turkish,33,326.0,5.0,14.0,15.337423312883436,42.944785276073624,1.0,9.0,
2173,Dilek,Karakaya,female,turkish,33,434.0,13.0,8.0,29.953917050691242,18.433179723502302,2.0,5.0,
221,Dilek,Karakaya,female,turkish,33,379.0,8.0,11.0,21.108179419525065,29.023746701846967,0.0,2.0,
2566,Dilek,Karakaya,,,33,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 1416 (char 1415)"
2589,Dilek,Karakaya,female,turkish,33,405.0,3.0,14.0,7.407407407407407,34.5679012345679,1.0,9.0,
2660,Dilek,Karakaya,,,33,,,,,,,,JSON parse fail: 'float' object has no attribute 'replace'
2793,Dilek,Karakaya,female,turkish,33,430.0,8.0,9.0,18.6046511627907,20.930232558139533,3.0,4.0,
2795,Dilek,Karakaya,female,turkish,33,361.0,9.0,16.0,24.930747922437675,44.3213296398892,1.0,12.0,
2860,Dilek,Karakaya,female,turkish,33,412.0,5.0,31.0,12.135922330097086,75.24271844660194,1.0,10.0,
2927,Dilek,Karakaya,,,33,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 4897 (char 4896)"
307,Dilek,Karakaya,,,33,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 3009 (char 3008)"
3131,Dilek,Karakaya,female,turkish,33,456.0,3.0,19.0,6.578947368421052,41.666666666666664,0.0,14.0,
377,Dilek,Karakaya,,,33,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 4485 (char 4484)"
465,Dilek,Karakaya,female,turkish,33,413.0,6.0,12.0,14.527845036319613,29.055690072639226,1.0,4.0,
528,Dilek,Karakaya,female,turkish,33,417.0,6.0,9.0,14.388489208633095,21.58273381294964,1.0,6.0,
571,Dilek,Karakaya,female,turkish,33,422.0,6.0,10.0,14.218009478672984,23.696682464454973,2.0,8.0,
6,Dilek,Karakaya,female,turkish,33,346.0,10.0,14.0,28.90173410404624,40.46242774566474,1.0,10.0,
762,Dilek,Karakaya,female,turkish,33,393.0,7.0,16.0,17.811704834605596,40.712468193384225,2.0,9.0,
778,Dilek,Karakaya,female,turkish,33,407.0,6.0,13.0,14.742014742014742,31.94103194103194,2.0,6.0,
930,Dilek,Karakaya,female,turkish,33,492.0,5.0,15.0,10.16260162601626,30.48780487804878,1.0,11.0,
1416,Emre,Eren,male,turkish,22,397.0,4.0,12.0,10.075566750629722,30.226700251889167,2.0,7.0,
1485,Emre,Eren,male,turkish,22,332.0,8.0,11.0,24.096385542168676,33.13253012048193,3.0,7.0,
1665,Emre,Eren,,,22,,,,,,,,JSON parse fail: Expecting value: line 1 column 2812 (char 2811)
1737,Emre,Eren,male,turkish,22,400.0,13.0,10.0,32.5,25.0,4.0,5.0,
176,Emre,Eren,male,turkish,22,543.0,5.0,21.0,9.208103130755065,38.67403314917127,1.0,10.0,
1871,Emre,Eren,male,turkish,22,405.0,6.0,17.0,14.814814814814815,41.97530864197531,1.0,9.0,
1885,Emre,Eren,,,22,,,,,,,,JSON parse fail: 'float' object has no attribute 'replace'
201,Emre,Eren,male,turkish,22,395.0,6.0,15.0,15.189873417721518,37.9746835443038,3.0,10.0,
2100,Emre,Eren,male,turkish,22,378.0,6.0,10.0,15.873015873015872,26.455026455026452,0.0,6.0,
2147,Emre,Eren,,,22,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 3408 (char 3407)"
2168,Emre,Eren,male,turkish,22,304.0,5.0,12.0,16.44736842105263,39.473684210526315,2.0,6.0,
2173,Emre,Eren,male,turkish,22,432.0,8.0,12.0,18.51851851851852,27.777777777777775,1.0,8.0,
221,Emre,Eren,male,turkish,22,448.0,10.0,13.0,22.321428571428573,29.017857142857142,2.0,5.0,
2566,Emre,Eren,male,turkish,22,365.0,3.0,5.0,8.21917808219178,13.698630136986301,1.0,1.0,
2589,Emre,Eren,male,turkish,22,378.0,4.0,14.0,10.582010582010582,37.03703703703704,2.0,6.0,
2660,Emre,Eren,male,turkish,22,303.0,3.0,14.0,9.900990099009901,46.2046204620462,2.0,4.0,
2793,Emre,Eren,male,turkish,22,467.0,9.0,10.0,19.271948608137045,21.41327623126338,2.0,8.0,
2795,Emre,Eren,male,turkish,22,403.0,10.0,16.0,24.81389578163772,39.702233250620345,3.0,10.0,
2860,Emre,Eren,,,22,,,,,,,,JSON parse fail: Expecting value: line 1 column 3517 (char 3516)
2927,Emre,Eren,male,turkish,22,353.0,8.0,11.0,22.6628895184136,31.161473087818695,1.0,3.0,
307,Emre,Eren,male,turkish,22,298.0,10.0,5.0,33.557046979865774,16.778523489932887,0.0,4.0,
3131,Emre,Eren,male,turkish,22,425.0,5.0,13.0,11.76470588235294,30.58823529411765,2.0,8.0,
377,Emre,Eren,male,turkish,22,466.0,12.0,10.0,25.751072961373392,21.459227467811157,1.0,5.0,
465,Emre,Eren,male,turkish,22,409.0,4.0,8.0,9.7799511002445,19.559902200489,0.0,4.0,
528,Emre,Eren,male,turkish,22,520.0,11.0,7.0,21.153846153846153,13.461538461538462,2.0,1.0,
571,Emre,Eren,male,turkish,22,407.0,6.0,15.0,14.742014742014742,36.85503685503686,2.0,9.0,
6,Emre,Eren,male,turkish,22,325.0,8.0,10.0,24.615384615384617,30.76923076923077,1.0,3.0,
762,Emre,Eren,male,turkish,22,366.0,5.0,14.0,13.66120218579235,38.25136612021858,0.0,5.0,
778,Emre,Eren,male,turkish,22,412.0,10.0,12.0,24.271844660194173,29.12621359223301,2.0,7.0,
930,Emre,Eren,male,turkish,22,516.0,6.0,10.0,11.627906976744185,19.37984496124031,2.0,8.0,
1416,Fabian,Kern,male,german,8,334.0,3.0,7.0,8.982035928143713,20.958083832335326,1.0,5.0,
1485,Fabian,Kern,male,german,8,391.0,12.0,8.0,30.69053708439898,20.460358056265985,3.0,6.0,
1665,Fabian,Kern,male,german,8,564.0,12.0,22.0,21.27659574468085,39.00709219858156,1.0,17.0,
1737,Fabian,Kern,male,german,8,407.0,8.0,18.0,19.656019656019655,44.22604422604422,3.0,9.0,
176,Fabian,Kern,,,8,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 661 (char 660)"
1871,Fabian,Kern,male,german,8,377.0,4.0,18.0,10.610079575596817,47.745358090185675,0.0,7.0,
1885,Fabian,Kern,male,german,8,399.0,12.0,10.0,30.075187969924812,25.062656641604008,1.0,7.0,
201,Fabian,Kern,male,german,8,391.0,6.0,13.0,15.34526854219949,33.24808184143223,3.0,8.0,
2100,Fabian,Kern,,,8,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 1080 (char 1079)"
2147,Fabian,Kern,male,german,8,430.0,7.0,10.0,16.27906976744186,23.25581395348837,2.0,6.0,
2168,Fabian,Kern,male,german,8,348.0,4.0,14.0,11.494252873563218,40.229885057471265,1.0,11.0,
2173,Fabian,Kern,male,german,8,557.0,16.0,16.0,28.725314183123878,28.725314183123878,2.0,10.0,
221,Fabian,Kern,male,german,8,391.0,10.0,10.0,25.57544757033248,25.57544757033248,2.0,3.0,
2566,Fabian,Kern,male,german,8,337.0,3.0,7.0,8.902077151335313,20.771513353115726,0.0,2.0,
2589,Fabian,Kern,male,german,8,377.0,4.0,12.0,10.610079575596817,31.83023872679045,2.0,8.0,
2660,Fabian,Kern,male,german,8,411.0,3.0,18.0,7.299270072992701,43.79562043795621,0.0,7.0,
2793,Fabian,Kern,male,german,8,406.0,7.0,8.0,17.241379310344826,19.704433497536947,1.0,6.0,
2795,Fabian,Kern,male,german,8,375.0,7.0,11.0,18.666666666666668,29.333333333333332,1.0,8.0,
2860,Fabian,Kern,male,german,8,378.0,2.0,24.0,5.291005291005291,63.49206349206349,0.0,11.0,
2927,Fabian,Kern,male,german,8,422.0,8.0,11.0,18.95734597156398,26.066350710900473,2.0,5.0,
307,Fabian,Kern,male,german,8,359.0,10.0,7.0,27.855153203342617,19.498607242339833,1.0,5.0,
3131,Fabian,Kern,male,german,8,457.0,6.0,18.0,13.129102844638949,39.38730853391685,2.0,11.0,
377,Fabian,Kern,male,german,8,505.0,10.0,11.0,19.801980198019802,21.78217821782178,2.0,5.0,
465,Fabian,Kern,,,8,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 912 (char 911)"
528,Fabian,Kern,male,german,8,287.0,7.0,11.0,24.390243902439025,38.32752613240418,1.0,6.0,
571,Fabian,Kern,male,german,8,403.0,10.0,12.0,24.81389578163772,29.77667493796526,5.0,9.0,
6,Fabian,Kern,male,german,8,320.0,11.0,10.0,34.375,31.25,2.0,4.0,
762,Fabian,Kern,,,8,,,,,,,,JSON parse fail: Expecting value: line 1 column 4225 (char 4224)
778,Fabian,Kern,male,german,8,459.0,11.0,12.0,23.965141612200433,26.143790849673202,2.0,9.0,
930,Fabian,Kern,male,german,8,523.0,5.0,7.0,9.560229445506693,13.38432122370937,1.0,4.0,
1416,Fikret,Akman,male,turkish,28,297.0,4.0,10.0,13.468013468013467,33.67003367003367,1.0,6.0,
1485,Fikret,Akman,male,turkish,28,322.0,6.0,7.0,18.633540372670808,21.73913043478261,1.0,7.0,
1665,Fikret,Akman,male,turkish,28,455.0,12.0,11.0,26.373626373626372,24.175824175824175,2.0,8.0,
1737,Fikret,Akman,male,turkish,28,499.0,12.0,16.0,24.04809619238477,32.06412825651302,2.0,10.0,
176,Fikret,Akman,male,turkish,28,426.0,7.0,12.0,16.431924882629108,28.169014084507044,1.0,6.0,
1871,Fikret,Akman,male,turkish,28,482.0,8.0,22.0,16.597510373443985,45.64315352697095,1.0,11.0,
1885,Fikret,Akman,male,turkish,28,404.0,9.0,16.0,22.277227722772277,39.603960396039604,1.0,4.0,
201,Fikret,Akman,male,turkish,28,366.0,5.0,18.0,13.66120218579235,49.18032786885246,1.0,9.0,
2100,Fikret,Akman,,,28,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 3651 (char 3650)"
2147,Fikret,Akman,male,turkish,28,409.0,6.0,13.0,14.669926650366747,31.78484107579462,1.0,8.0,
2168,Fikret,Akman,male,turkish,28,342.0,4.0,9.0,11.695906432748536,26.31578947368421,0.0,6.0,
2173,Fikret,Akman,male,turkish,28,383.0,8.0,10.0,20.887728459530027,26.10966057441253,1.0,7.0,
221,Fikret,Akman,male,turkish,28,382.0,5.0,6.0,13.089005235602095,15.706806282722512,1.0,2.0,
2566,Fikret,Akman,male,turkish,28,461.0,7.0,14.0,15.184381778741864,30.368763557483728,0.0,6.0,
2589,Fikret,Akman,male,turkish,28,444.0,3.0,15.0,6.756756756756757,33.78378378378378,1.0,9.0,
2660,Fikret,Akman,male,turkish,28,352.0,4.0,30.0,11.363636363636363,85.22727272727272,2.0,8.0,
2793,Fikret,Akman,male,turkish,28,425.0,8.0,9.0,18.823529411764703,21.176470588235293,2.0,7.0,
2795,Fikret,Akman,male,turkish,28,442.0,6.0,8.0,13.574660633484163,18.09954751131222,1.0,6.0,
2860,Fikret,Akman,,,28,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 5023 (char 5022)"
2927,Fikret,Akman,male,turkish,28,487.0,6.0,14.0,12.320328542094456,28.747433264887064,1.0,7.0,
307,Fikret,Akman,male,turkish,28,377.0,11.0,12.0,29.177718832891248,31.83023872679045,1.0,7.0,
3131,Fikret,Akman,,,28,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 3975 (char 3974)"
377,Fikret,Akman,male,turkish,28,451.0,9.0,9.0,19.955654101995563,19.955654101995563,1.0,6.0,
465,Fikret,Akman,male,turkish,28,372.0,7.0,11.0,18.817204301075268,29.56989247311828,1.0,5.0,
528,Fikret,Akman,male,turkish,28,555.0,11.0,13.0,19.81981981981982,23.423423423423422,2.0,7.0,
571,Fikret,Akman,,,28,,,,,,,,JSON parse fail: Expecting value: line 1 column 2320 (char 2319)
6,Fikret,Akman,male,turkish,28,236.0,7.0,11.0,29.661016949152543,46.610169491525426,1.0,4.0,
762,Fikret,Akman,male,turkish,28,399.0,5.0,15.0,12.531328320802004,37.59398496240601,1.0,6.0,
778,Fikret,Akman,,,28,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 2704 (char 2703)"
930,Fikret,Akman,male,turkish,28,478.0,5.0,15.0,10.460251046025103,31.380753138075313,0.0,9.0,
1416,Gül,Sönmez,female,turkish,29,396.0,6.0,10.0,15.151515151515152,25.252525252525253,2.0,6.0,
1485,Gül,Sönmez,,,29,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 947 (char 946)"
1665,Gül,Sönmez,,,29,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 3610 (char 3609)"
1737,Gül,Sönmez,female,turkish,29,312.0,10.0,6.0,32.05128205128205,19.230769230769234,1.0,4.0,
176,Gül,Sönmez,female,turkish,29,424.0,4.0,12.0,9.433962264150942,28.30188679245283,1.0,7.0,
1871,Gül,Sönmez,female,turkish,29,330.0,5.0,21.0,15.151515151515152,63.63636363636363,1.0,8.0,
1885,Gül,Sönmez,female,turkish,29,339.0,8.0,12.0,23.59882005899705,35.39823008849557,2.0,6.0,
201,Gül,Sönmez,,,29,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 3994 (char 3993)"
2100,Gül,Sönmez,female,turkish,29,393.0,9.0,11.0,22.900763358778626,27.989821882951656,0.0,5.0,
2147,Gül,Sönmez,female,turkish,29,347.0,4.0,13.0,11.527377521613833,37.46397694524495,0.0,7.0,
2168,Gül,Sönmez,female,turkish,29,320.0,2.0,5.0,6.25,15.625,0.0,3.0,
2173,Gül,Sönmez,female,turkish,29,433.0,10.0,12.0,23.094688221709006,27.71362586605081,2.0,7.0,
221,Gül,Sönmez,female,turkish,29,418.0,16.0,8.0,38.27751196172249,19.138755980861244,1.0,3.0,
2566,Gül,Sönmez,female,turkish,29,390.0,5.0,8.0,12.82051282051282,20.512820512820515,1.0,3.0,
2589,Gül,Sönmez,female,turkish,29,389.0,6.0,15.0,15.424164524421593,38.56041131105398,1.0,8.0,
2660,Gül,Sönmez,female,turkish,29,401.0,3.0,26.0,7.481296758104738,64.83790523690773,1.0,6.0,
2793,Gül,Sönmez,female,turkish,29,398.0,7.0,13.0,17.587939698492463,32.663316582914575,3.0,10.0,
2795,Gül,Sönmez,female,turkish,29,418.0,7.0,20.0,16.74641148325359,47.84688995215311,1.0,12.0,
2860,Gül,Sönmez,,,29,,,,,,,,JSON parse fail: Expecting value: line 1 column 2681 (char 2680)
2927,Gül,Sönmez,female,turkish,29,466.0,8.0,14.0,17.167381974248926,30.042918454935624,0.0,4.0,
307,Gül,Sönmez,female,turkish,29,473.0,14.0,11.0,29.598308668076108,23.25581395348837,2.0,5.0,
3131,Gül,Sönmez,female,turkish,29,324.0,3.0,13.0,9.25925925925926,40.123456790123456,0.0,10.0,
377,Gül,Sönmez,female,turkish,29,443.0,9.0,9.0,20.316027088036115,20.316027088036115,1.0,4.0,
465,Gül,Sönmez,female,turkish,29,378.0,5.0,13.0,13.227513227513226,34.39153439153439,0.0,5.0,
528,Gül,Sönmez,female,turkish,29,358.0,7.0,5.0,19.553072625698324,13.966480446927374,0.0,1.0,
571,Gül,Sönmez,female,turkish,29,416.0,8.0,10.0,19.230769230769234,24.03846153846154,3.0,7.0,
6,Gül,Sönmez,female,turkish,29,355.0,12.0,17.0,33.80281690140845,47.88732394366197,2.0,5.0,
762,Gül,Sönmez,female,turkish,29,353.0,3.0,13.0,8.4985835694051,36.827195467422094,0.0,7.0,
778,Gül,Sönmez,,,29,,,,,,,,JSON parse fail: 'float' object has no attribute 'replace'
930,Gül,Sönmez,female,turkish,29,533.0,9.0,8.0,16.885553470919326,15.0093808630394,1.0,5.0,
1416,Hatice,Şeker,,,39,,,,,,,,JSON parse fail: 'float' object has no attribute 'replace'
1485,Hatice,Şeker,,,39,,,,,,,,JSON parse fail: 'float' object has no attribute 'replace'
1665,Hatice,Şeker,female,turkish,39,427.0,10.0,13.0,23.4192037470726,30.44496487119438,1.0,8.0,
1737,Hatice,Şeker,female,turkish,39,325.0,5.0,8.0,15.384615384615385,24.615384615384617,0.0,5.0,
176,Hatice,Şeker,female,turkish,39,504.0,5.0,13.0,9.920634920634921,25.79365079365079,1.0,6.0,
1871,Hatice,Şeker,female,turkish,39,313.0,6.0,11.0,19.169329073482427,35.14376996805112,1.0,7.0,
1885,Hatice,Şeker,female,turkish,39,428.0,7.0,13.0,16.355140186915886,30.373831775700936,0.0,7.0,
201,Hatice,Şeker,female,turkish,39,438.0,9.0,15.0,20.54794520547945,34.24657534246575,2.0,8.0,
2100,Hatice,Şeker,female,turkish,39,456.0,10.0,17.0,21.929824561403507,37.280701754385966,1.0,5.0,
2147,Hatice,Şeker,female,turkish,39,410.0,4.0,12.0,9.75609756097561,29.26829268292683,0.0,8.0,
2168,Hatice,Şeker,female,turkish,39,321.0,7.0,10.0,21.806853582554517,31.152647975077883,1.0,6.0,
2173,Hatice,Şeker,female,turkish,39,579.0,6.0,18.0,10.362694300518134,31.088082901554404,1.0,10.0,
221,Hatice,Şeker,female,turkish,39,340.0,8.0,10.0,23.52941176470588,29.41176470588235,0.0,5.0,
2566,Hatice,Şeker,female,turkish,39,351.0,5.0,9.0,14.245014245014245,25.64102564102564,0.0,5.0,
2589,Hatice,Şeker,,,39,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 4222 (char 4221)"
2660,Hatice,Şeker,female,turkish,39,273.0,4.0,21.0,14.652014652014651,76.92307692307693,2.0,7.0,
2793,Hatice,Şeker,,,39,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 3828 (char 3827)"
2795,Hatice,Şeker,female,turkish,39,331.0,7.0,14.0,21.148036253776436,42.29607250755287,0.0,11.0,
2860,Hatice,Şeker,,,39,,,,,,,,JSON parse fail: Expecting value: line 1 column 2559 (char 2558)
2927,Hatice,Şeker,female,turkish,39,401.0,8.0,17.0,19.950124688279303,42.394014962593516,1.0,10.0,
307,Hatice,Şeker,female,turkish,39,415.0,12.0,14.0,28.91566265060241,33.734939759036145,1.0,8.0,
3131,Hatice,Şeker,female,turkish,39,420.0,3.0,17.0,7.142857142857142,40.47619047619048,2.0,11.0,
377,Hatice,Şeker,female,turkish,39,453.0,14.0,13.0,30.90507726269316,28.69757174392936,2.0,10.0,
465,Hatice,Şeker,female,turkish,39,447.0,8.0,12.0,17.89709172259508,26.845637583892618,2.0,4.0,
528,Hatice,Şeker,female,turkish,39,382.0,8.0,6.0,20.942408376963353,15.706806282722512,1.0,1.0,
571,Hatice,Şeker,female,turkish,39,362.0,7.0,9.0,19.337016574585636,24.861878453038674,2.0,8.0,
6,Hatice,Şeker,female,turkish,39,205.0,8.0,9.0,39.02439024390244,43.90243902439024,1.0,4.0,
762,Hatice,Şeker,female,turkish,39,279.0,4.0,12.0,14.336917562724015,43.01075268817205,1.0,6.0,
778,Hatice,Şeker,,,39,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 3970 (char 3969)"
930,Hatice,Şeker,female,turkish,39,504.0,7.0,16.0,13.888888888888888,31.746031746031743,1.0,12.0,
1416,Havva,Eren,female,turkish,21,406.0,4.0,11.0,9.852216748768473,27.093596059113302,0.0,7.0,
1485,Havva,Eren,female,turkish,21,364.0,9.0,14.0,24.725274725274723,38.46153846153847,3.0,11.0,
1665,Havva,Eren,female,turkish,21,431.0,6.0,8.0,13.921113689095128,18.561484918793504,3.0,4.0,
1737,Havva,Eren,female,turkish,21,283.0,6.0,7.0,21.20141342756184,24.734982332155475,0.0,4.0,
176,Havva,Eren,female,turkish,21,384.0,3.0,7.0,7.8125,18.229166666666668,1.0,6.0,
1871,Havva,Eren,female,turkish,21,412.0,7.0,21.0,16.990291262135923,50.970873786407765,1.0,9.0,
1885,Havva,Eren,female,turkish,21,428.0,13.0,20.0,30.373831775700936,46.72897196261682,1.0,8.0,
201,Havva,Eren,female,turkish,21,420.0,5.0,21.0,11.904761904761903,50.0,1.0,10.0,
2100,Havva,Eren,,,21,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 4096 (char 4095)"
2147,Havva,Eren,female,turkish,21,382.0,6.0,15.0,15.706806282722512,39.26701570680628,1.0,9.0,
2168,Havva,Eren,female,turkish,21,359.0,4.0,12.0,11.142061281337048,33.42618384401114,1.0,7.0,
2173,Havva,Eren,female,turkish,21,346.0,5.0,7.0,14.45086705202312,20.23121387283237,0.0,4.0,
221,Havva,Eren,female,turkish,21,303.0,7.0,1.0,23.1023102310231,3.3003300330033003,2.0,1.0,
2566,Havva,Eren,female,turkish,21,374.0,6.0,8.0,16.0427807486631,21.390374331550802,1.0,3.0,
2589,Havva,Eren,female,turkish,21,445.0,4.0,11.0,8.98876404494382,24.719101123595507,0.0,6.0,
2660,Havva,Eren,female,turkish,21,313.0,5.0,24.0,15.974440894568689,76.6773162939297,1.0,9.0,
2793,Havva,Eren,,,21,,,,,,,,JSON parse fail: Expecting value: line 1 column 1788 (char 1787)
2795,Havva,Eren,female,turkish,21,321.0,7.0,15.0,21.806853582554517,46.72897196261682,1.0,9.0,
2860,Havva,Eren,female,turkish,21,462.0,3.0,24.0,6.493506493506494,51.948051948051955,0.0,8.0,
2927,Havva,Eren,female,turkish,21,441.0,9.0,10.0,20.408163265306122,22.675736961451246,2.0,5.0,
307,Havva,Eren,,,21,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 3540 (char 3539)"
3131,Havva,Eren,,,21,,,,,,,,JSON parse fail: 'float' object has no attribute 'replace'
377,Havva,Eren,female,turkish,21,386.0,8.0,15.0,20.72538860103627,38.860103626943,1.0,5.0,
465,Havva,Eren,female,turkish,21,534.0,7.0,19.0,13.108614232209739,35.580524344569284,2.0,6.0,
528,Havva,Eren,female,turkish,21,518.0,7.0,12.0,13.513513513513514,23.166023166023166,2.0,6.0,
571,Havva,Eren,female,turkish,21,413.0,10.0,4.0,24.213075060532688,9.685230024213075,1.0,2.0,
6,Havva,Eren,female,turkish,21,307.0,10.0,11.0,32.57328990228013,35.83061889250815,2.0,4.0,
762,Havva,Eren,female,turkish,21,449.0,5.0,22.0,11.135857461024498,48.99777282850779,0.0,13.0,
778,Havva,Eren,female,turkish,21,380.0,9.0,11.0,23.68421052631579,28.94736842105263,2.0,5.0,
930,Havva,Eren,female,turkish,21,596.0,8.0,13.0,13.422818791946309,21.812080536912752,3.0,8.0,
1416,Henrik,Kohl,male,german,20,336.0,2.0,14.0,5.952380952380952,41.666666666666664,1.0,11.0,
1485,Henrik,Kohl,male,german,20,403.0,9.0,13.0,22.332506203473944,32.25806451612903,3.0,11.0,
1665,Henrik,Kohl,male,german,20,412.0,13.0,13.0,31.553398058252426,31.553398058252426,3.0,8.0,
1737,Henrik,Kohl,male,german,20,377.0,10.0,17.0,26.525198938992045,45.09283819628647,2.0,7.0,
176,Henrik,Kohl,male,german,20,529.0,7.0,14.0,13.232514177693762,26.465028355387524,1.0,7.0,
1871,Henrik,Kohl,male,german,20,370.0,8.0,22.0,21.62162162162162,59.45945945945946,1.0,12.0,
1885,Henrik,Kohl,male,german,20,390.0,8.0,10.0,20.512820512820515,25.64102564102564,2.0,7.0,
201,Henrik,Kohl,male,german,20,411.0,6.0,20.0,14.598540145985401,48.661800486618006,3.0,10.0,
2100,Henrik,Kohl,male,german,20,435.0,12.0,10.0,27.586206896551722,22.988505747126435,2.0,4.0,
2147,Henrik,Kohl,male,german,20,376.0,5.0,12.0,13.297872340425531,31.914893617021274,1.0,10.0,
2168,Henrik,Kohl,male,german,20,345.0,10.0,9.0,28.985507246376812,26.08695652173913,1.0,7.0,
2173,Henrik,Kohl,male,german,20,400.0,10.0,10.0,25.0,25.0,1.0,4.0,
221,Henrik,Kohl,male,german,20,379.0,11.0,9.0,29.023746701846967,23.7467018469657,1.0,5.0,
2566,Henrik,Kohl,,,20,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 2811 (char 2810)"
2589,Henrik,Kohl,male,german,20,308.0,4.0,5.0,12.987012987012989,16.233766233766232,2.0,4.0,
2660,Henrik,Kohl,male,german,20,266.0,5.0,24.0,18.796992481203006,90.22556390977444,3.0,6.0,
2793,Henrik,Kohl,male,german,20,453.0,10.0,10.0,22.07505518763797,22.07505518763797,3.0,6.0,
2795,Henrik,Kohl,male,german,20,359.0,7.0,15.0,19.498607242339833,41.78272980501393,4.0,12.0,
2860,Henrik,Kohl,male,german,20,397.0,3.0,24.0,7.556675062972292,60.45340050377833,0.0,10.0,
2927,Henrik,Kohl,male,german,20,350.0,7.0,10.0,20.0,28.57142857142857,2.0,6.0,
307,Henrik,Kohl,male,german,20,346.0,10.0,7.0,28.90173410404624,20.23121387283237,2.0,4.0,
3131,Henrik,Kohl,male,german,20,419.0,3.0,15.0,7.159904534606206,35.79952267303103,0.0,11.0,
377,Henrik,Kohl,male,german,20,397.0,11.0,9.0,27.707808564231737,22.670025188916874,1.0,5.0,
465,Henrik,Kohl,male,german,20,372.0,5.0,10.0,13.440860215053764,26.881720430107528,0.0,4.0,
528,Henrik,Kohl,male,german,20,441.0,7.0,7.0,15.873015873015872,15.873015873015872,0.0,2.0,
571,Henrik,Kohl,,,20,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 3901 (char 3900)"
6,Henrik,Kohl,male,german,20,301.0,7.0,10.0,23.25581395348837,33.222591362126245,0.0,5.0,
762,Henrik,Kohl,male,german,20,382.0,10.0,12.0,26.17801047120419,31.413612565445025,1.0,5.0,
778,Henrik,Kohl,male,german,20,376.0,7.0,9.0,18.617021276595743,23.93617021276596,0.0,5.0,
930,Henrik,Kohl,male,german,20,557.0,8.0,13.0,14.362657091561939,23.33931777378815,1.0,9.0,
1416,Hilal,Akay,,,37,,,,,,,,JSON parse fail: Expecting value: line 1 column 2634 (char 2633)
1485,Hilal,Akay,,,37,,,,,,,,"JSON parse fail: Expecting ',' delimiter: line 1 column 4419 (char 4418)"
